movie_id,imdb_id,title,country,director,genre,festival
I1400475,tt7857550,downstream,China,Kwok Zune,other fiction,clermontferrand
I1400682,tt3010802,i love you so hard,United Kingdom,Butter Ross,animation fiction,clermontferrand
I1401060,tt3203458,a tropical sunday,Mozambique,Ribezzo Fabian,other fiction,clermontferrand
I1401264,tt6131914,fitri,Indonesia,Saleh Sidi,other fiction,clermontferrand
I1401320,tt2752384,doroga,Ukraine,Ksjonda Max,other fiction,clermontferrand
I1401364,tt4296620,elkartea,Spain,Camacho Kote,other fiction,clermontferrand
I1401375,tt2879772,zima,Russia,Picchi Cristina,experimental documentary,clermontferrand
I1401488,tt3719716,despechotruccin,Venezuela,Ruiz Mara,experimental fiction,clermontferrand
I1401577,tt2664092,though i know the river is dry,Palestinian Territories,Hamilton Omar Robert,other fiction,clermontferrand
I1401634,tt2595084,springtime,Taiwan,Liu Erica,other fiction,clermontferrand
I1401661,tt2837350,rhoma acans,Portugal,Teles Leonor,other documentary,clermontferrand
I1401976,tt2881446,perception,Australia,Nation Miranda,other fiction,clermontferrand
I1402407,tt3145574,puma mi bienamado,Argentina,Marquisio Nadina,experimental fiction,clermontferrand
I1402533,tt2705260,meu amigo nietzsche,Brazil,Da Silva Fuston,other fiction,clermontferrand
I1402557,tt2853720,solidarity,United States,Brown Dustin,other fiction,clermontferrand
I1402802,tt3103406,hasta santiago,Switzerland,Carraro Mauro,animation fiction,clermontferrand
I1402807,tt3427154,un pays de silences,Canada,Tom Paul,other documentary,clermontferrand
I1403114,tt3548336,namo,Iran,Salehi Salah,other fiction,clermontferrand
I1403138,tt3565482,la banqueta,Mexico,Pareto Onghena Anas,other fiction,clermontferrand
I1403175,tt3745478,the north sea riviera,United Kingdom,Wedlake Joshua,animation fiction,clermontferrand
I1403208,tt3732604,anesthesia,Russia,Vlasova Daria,other fiction,clermontferrand
I1403324,tt3225926,ghost train,Ireland,Cronin Lee,other fiction,clermontferrand
I1403360,tt2430270,140 drams,Armenia,Mirzoyan Oksana,other fiction,clermontferrand
I1403475,tt3146580,montauk,Switzerland,Feller Vinz,other fiction,clermontferrand
I1403696,tt2878564,everyone thinks theyre special nobody cares,United States,Bratt Dara,other fiction,clermontferrand
I1403803,tt3577254,dinola,Georgia,Khatchvani Mariam,other fiction,clermontferrand
I1403807,tt3073976,kay pacha,Peru,Sarmiento Alvaro,other fiction,clermontferrand
I1403941,tt3663136,ojcze masz,Poland,Lisowski Kacper,other fiction,clermontferrand
I1404324,tt2217966,flammable,Canada,Plante Samuel,other fiction,clermontferrand
I1404379,tt2788990,sangre de unicornio,Spain,Vzquez Alberto,animation fiction,clermontferrand
I1404544,tt2978734,i love hooligans,Netherlands,Bouw Jandirk,animation documentary,clermontferrand
I1404555,tt3498652,ud spring over ind,Denmark,Daneskov Thomas,other fiction,clermontferrand
I1404843,tt3243918,nini,United States,Hickey Melissa,other fiction,clermontferrand
I1404844,tt2821104,sequence,United States,Torrens Carles,other fiction,clermontferrand
I1404913,tt3265228,red hulk,Greece,Proedrou Asimina,other fiction,clermontferrand
I1404933,tt2769730,ghost train,Australia,Hucker Kelly,experimental documentary,clermontferrand
I1404952,tt3165068,sin respuesta,Spain,Parra Miguel,other fiction,clermontferrand
I1405104,tt2781526,ziegenort,Poland,Popakul Tomasz,animation fiction,clermontferrand
I1405223,tt2929660,killing phillip,New Zealand,Gunser Adam,other fiction,clermontferrand
I1405371,tt2427764,for spacious sky,United States,Middlebrook Coy,other fiction,clermontferrand
I1405442,tt3475266,chidiya udh,India,Dua Pranjal,other fiction,clermontferrand
I1405452,tt3251604,welkom,Belgium,Munoz Gomez Pablo,other fiction,clermontferrand
I1405468,tt3300024,junk head 1,Japan,Hori Takahide,animation fiction,clermontferrand
I1405510,tt3613036,la part de lombre,Belgium,Smolders Olivier,other documentary,clermontferrand
I1405542,tt3120806,marilyn myller,United Kingdom,Please Michael,animation fiction,clermontferrand
I1405605,tt3036932,foad,Norway,Samsami Farzad,other fiction,clermontferrand
I1405689,tt2972520,the missing scarf,Ireland,Duffy Eoin,animation fiction,clermontferrand
I1405722,tt3149440,paratiisin avaimet,Finland,Ramezan Hamy,other fiction,clermontferrand
I1405769,tt3497474,no kaddish in carmarthen,United Kingdom,Armstrong Jesse,other fiction,clermontferrand
I1405865,tt3202674,un lugar mejor,Spain,Romera Moiss,other fiction,clermontferrand
I1405924,tt3219156,a man on the road is best left alone,United States,Mccann Sheena,other fiction,clermontferrand
I1405983,tt11367362,madama esther,Madagascar,Ambinintsoa Razanajaona Luck,other fiction,clermontferrand
I1406030,tt3106346,the way back,South Korea,Kim Halla,other fiction,clermontferrand
I1406083,tt3185264,keeping up with the joneses,United Kingdom,Pearce Michael,other fiction,clermontferrand
I1406100,tt3399776,a living soul,Sweden,Selder Henry Moore,other fiction,clermontferrand
I1406102,tt3358484,de honger,Belgium,De Clerck Benoit,other fiction,clermontferrand
I1406128,tt3577216,allpowerful,Thailand,Assarat Aditya,other fiction,clermontferrand
I1406177,tt3646320,the shirley temple,United Kingdom,Sherer Daniela,animation fiction,clermontferrand
I1406188,tt3906734,the age of curious,United Kingdom,Toth Luca,animation fiction,clermontferrand
I1406259,tt3558852,techos rotos,Dominica,Perez Yanillys,other fiction,clermontferrand
I1406270,tt3421750,colectia de arome,Moldova,Cobileanski Igor,other fiction,clermontferrand
I1406306,tt3633760,through the hawthorn,United Kingdom,Benner Anna,animation fiction,clermontferrand
I1406367,tt3406926,counterpart,United Kingdom,Sitaru Adrian,other fiction,clermontferrand
I1406442,tt2990788,olga,Estonia,Kokk Kaur,other fiction,clermontferrand
I1406519,tt2949604,we are not here,Canada,Mirkin Aaron,other fiction,clermontferrand
I1406557,tt3120982,in the air is christopher gray,United Kingdom,Massie Felix,animation fiction,clermontferrand
I1406628,tt3103468,les jours davant,Algeria,Moussaoui Karim,other fiction,clermontferrand
I1500284,tt12735070,completo,Colombia,Gaona Ivn D,other fiction,clermontferrand
I1500379,tt4494096,irene,Costa Rica,Latishev Alexandra,other fiction,clermontferrand
I1500431,tt3140068,a million miles away,United States,Reeder Jennifer,other fiction,clermontferrand
I1500477,tt3763284,port nasty,United Kingdom,Zywietz Rob,animation fiction,clermontferrand
I1500494,tt3655472,futile garden,Iran,Soltani Ghazaleh,other fiction,clermontferrand
I1500560,tt3685362,crocodile,United Kingdom,Denis Galle,other fiction,clermontferrand
I1500663,tt3610698,the fish that drowned,Georgia,Sikharulidze George,other fiction,clermontferrand
I1500714,tt3463078,365,United Kingdom,Mcleod Myles,animation fiction,clermontferrand
I1500733,tt3656132,hjonabandssaela,Iceland,Ragnarsson Jrundur,other fiction,clermontferrand
I1500946,tt3469604,the obvious child,United Kingdom,Irwin Stephen,animation fiction,clermontferrand
I1501105,tt4129404,maryam,Indonesia,Saleh Sidi,other fiction,clermontferrand
I1501114,tt3829964,dmontable,Netherlands,Dijkstra Douwe,animation documentary,clermontferrand
I1501207,tt3719830,cams,Sweden,Westregrd Carljohan,other fiction,clermontferrand
I1501266,tt5126994,modernidad,Peru,Barba Rebaza Roberto,other fiction,clermontferrand
I1501412,tt3618132,hipopotamy,Poland,Dumala Piotr,animation fiction,clermontferrand
I1501675,tt4542584,minsu kim in wonderland,South Korea,Shim Chanyang,other fiction,clermontferrand
I1501688,tt3962188,lystopad,Ukraine,Kondakova Masha,other fiction,clermontferrand
I1501743,tt3970022,de schnuuf,Switzerland,Kaiser Fabian,experimental documentary,clermontferrand
I1501758,tt3921130,till days end,Israel,Ashkenazi Amitai,other fiction,clermontferrand
I1501782,tt3788934,dinner for few,Greece,Vakalis Nassos,animation fiction,clermontferrand
I1501867,tt4077790,interior famlia,Spain,Quinto Gerard,other fiction,clermontferrand
I1501885,tt6680428,historia natural,Brazil,Cavani Julio,other fiction,clermontferrand
I1501897,tt3202982,the bravest the boldest,United States,Molson Moon,other fiction,clermontferrand
I1502061,tt4746092,las ventanas,Cuba,Alfonso Yero Maryulis,other fiction,clermontferrand
I1502142,tt3711880,une ide de grandeur,Canada,Biron Vincent,other fiction,clermontferrand
I1502151,tt3730206,prendsmoi,Canada,Turpin Andr,other fiction,clermontferrand
I1502201,tt3703670,sthorzina,Romania,Mihai Dan Radu,other fiction,clermontferrand
I1502214,tt3646668,sieben mal am tag beklagen wir unser los und nachts stehen wir auf um nicht zu,Germany,Hempel Susann Maria,animation documentary,clermontferrand
I1502272,tt3951722,yen yen,Taiwan,Lin Chunni,other fiction,clermontferrand
I1502506,tt3967218,pilots on the way home,Estonia,Prn Priit,animation fiction,clermontferrand
I1502607,tt3657876,salers,Argentina,Dominguez Fernando,experimental documentary,clermontferrand
I1502867,tt3862040,l offre,Switzerland,Pitteloud Mora,other fiction,clermontferrand
I1503049,tt3885586,nio de metal,Mexico,Garcameja Pedro,other fiction,clermontferrand
I1503056,tt3215822,the nostalgist,United Kingdom,Cimini Giacomo,other fiction,clermontferrand
I1503061,tt3594988,somewhere down the line,Ireland,Regnard Julien,animation fiction,clermontferrand
I1503095,tt3367028,let me down easy,Canada,De Filippis Matthew,other fiction,clermontferrand
I1503120,tt4319778,el corredor,Spain,Montesinos Jos Luis,other fiction,clermontferrand
I1503122,tt3962098,ser e voltar,Spain,Bao Xacio,experimental documentary,clermontferrand
I1503126,tt5120322,small people with hats,United Kingdom,Nihei Sarina,animation fiction,clermontferrand
I1503132,tt4087256,filme som,Brazil,Gananian Cesar,experimental fiction,clermontferrand
I1503139,tt3732724,no free lunch,Israel,Revah Leeron,other fiction,clermontferrand
I1503307,tt4186226,not working today,Singapore,Tan Shijie,other fiction,clermontferrand
I1503319,tt3624422,rodls,Denmark,Hansen Kira Richards,other fiction,clermontferrand
I1503431,tt4476914,la lgende dore,Belgium,Smolders Olivier,other documentary,clermontferrand
I1503459,tt4242252,fuligem,Portugal,Doutel David,animation fiction,clermontferrand
I1503509,tt3534724,grace under water,Australia,Lawrence Anthony,animation fiction,clermontferrand
I1503673,tt4031110,hes the best,United States,Smith Tamyka,other fiction,clermontferrand
I1503752,tt8482586,jour j,Switzerland,Bnter Julia,other fiction,clermontferrand
I1503985,tt4182298,ricsi,Hungary,Hrcher Gbor,other fiction,clermontferrand
I1504431,tt4552226,rabie chetwy,Egypt,Kamel Mohamed,other fiction,clermontferrand
I1504752,tt3633096,beach week,United States,Raboy David,other fiction,clermontferrand
I1504869,tt4186236,that day of the month,Thailand,Wongsutin Jirassaya,other fiction,clermontferrand
I1504953,tt3976334,loop ring chop drink,United Kingdom,Mnard Nicolas,animation fiction,clermontferrand
I1504954,tt3815708,cutaway,Canada,Radwanski Kazik,experimental fiction,clermontferrand
I1504975,tt3312850,a warm spell,Japan,Saito Toshimichi,other fiction,clermontferrand
I1505017,tt4111006,onder ons,Netherlands,Hendrikx Guido,experimental documentary,clermontferrand
I1505027,tt4531522,samanta,Chile,Rodriguez Francisco,other fiction,clermontferrand
I1505124,tt3843660,janes wedding,Philippines,Stamm Cole,other fiction,clermontferrand
I1505128,tt4500848,fan fan,Taiwan,Liu Chiahsin,other fiction,clermontferrand
I1505162,tt3679930,county state usa sweet corn,United States,Nowak Jonathan,other fiction,clermontferrand
I1505260,tt4340192,my dad,United Kingdom,Armitage Marcus,animation fiction,clermontferrand
I1505412,tt4510636,s,United Kingdom,Hajd Richrd,other documentary,clermontferrand
I1505414,tt4185194,de smet,Netherlands,Geudens Wim,other fiction,clermontferrand
I1505464,tt4041336,zarautzen erosi zuen,Spain,Arregi Aitor,other fiction,clermontferrand
I1505538,tt3807258,pre,Tunisia,Achour Lotfi,other fiction,clermontferrand
I1505705,tt3753982,nieprawdopodobnie elastyczny czlowiek,Poland,Specht Karolina,animation fiction,clermontferrand
I1505706,tt4215316,obiekt,Poland,Skibinska Paulina,other documentary,clermontferrand
I1505756,tt3712174,izlaz u slucaju opasnosti,Serbia,Tagic Vladimir,other fiction,clermontferrand
I1505784,tt5156788,beeke,Germany,Rolfes Charlotte A,other fiction,clermontferrand
I1505852,tt3838708,hot nasty teen,Sweden,Assur Jens,other fiction,clermontferrand
I1505928,tt4442164,killer,New Zealand,White David,other fiction,clermontferrand
I1505966,tt12744128,inspection,Russia,Sukhanova Gala,other fiction,clermontferrand
I1505969,tt3475162,the palace on the sea,Taiwan,Z Midi,experimental fiction,clermontferrand
I1600060,tt4613788,the lasting persimmon,Japan,Chikaura Kei,other documentary,clermontferrand
I1600136,tt4316016,garasz inventory,Hungary,Arumpac Alyx Ayn,other documentary,clermontferrand
I1600202,tt4129536,gelem,Israel,Sahar Alon,other fiction,clermontferrand
I1600215,tt4494966,madam black,New Zealand,Barge Ivan,other fiction,clermontferrand
I1600226,tt4780486,the atom station,United Kingdom,Jordan Nick,experimental documentary,clermontferrand
I1600322,tt4189526,teeth,United Kingdom,Gray Daniel,animation fiction,clermontferrand
I1600379,tt6038908,isand,Estonia,Unt Riho,animation fiction,clermontferrand
I1600384,tt4057290,den tha gerasoume pote,Greece,Charalambous Spiros,other fiction,clermontferrand
I1600460,tt5136400,in the distance,Germany,Grolig Florian,animation fiction,clermontferrand
I1600809,tt4881438,junilyn has,Philippines,Manatad Carlo Francisco,other fiction,clermontferrand
I1600833,tt3783404,son in the barbershop,Canada,Douglas Nathan,other fiction,clermontferrand
I1600879,tt4554344,edmond,United Kingdom,Gantz Nina,animation fiction,clermontferrand
I1600994,tt4534076,el hueco,Peru,Tejada Germn,other fiction,clermontferrand
I1601062,tt4717082,le nom que tu portes,Canada,Demers Herv,other fiction,clermontferrand
I1601483,tt4664256,ihr sohn,Germany,Woll Katharina,other fiction,clermontferrand
I1601661,tt4369290,auto copa park,Brazil,Atala Joo,other fiction,clermontferrand
I1601915,tt4745112,o guardador,Portugal,Areias Rodrigo,other fiction,clermontferrand
I1602030,tt5470300,edens edge three shorts on the californian desert,Austria,Treml Gerhard,animation documentary,clermontferrand
I1602033,tt4818944,sugar lump,Japan,Okawara Ryo,animation fiction,clermontferrand
I1602075,tt4599238,2037,Spain,Pardo Enric,other fiction,clermontferrand
I1602227,tt3950846,alb,Romania,Cioran Paul,other fiction,clermontferrand
I1602228,tt4463782,camrex,United Kingdom,Chapman Mark,experimental documentary,clermontferrand
I1602256,tt6068044,sexy laundry,Germany,Plucinska Izabela,animation fiction,clermontferrand
I1602421,tt5738844,syn,Ukraine,Sotnychenko Philip,other fiction,clermontferrand
I1602575,tt4679776,a smile in the back of my head,Australia,Stewart John Angus,experimental fiction,clermontferrand
I1602752,tt4043248,dernire porte au sud,Belgium,Feiner Sacha,animation fiction,clermontferrand
I1602797,tt6412308,voor film,Netherlands,Dijkstra Douwe,experimental documentary,clermontferrand
I1602824,tt5269976,9 days from my window in aleppo,Netherlands,Van Der Meulen Floor,other documentary,clermontferrand
I1602858,tt4940422,zakat,Russia,Annenski Andrei,other fiction,clermontferrand
I1602980,tt5468164,uzak m,Turkey,Toprak Leyla,experimental documentary,clermontferrand
I1603059,tt5021598,amal,Morocco,Senna Ada,other fiction,clermontferrand
I1603060,tt4882104,just another day in egypt,Switzerland,Ilic Nikola,other documentary,clermontferrand
I1603073,tt4881624,babor casanova,Algeria,Sayad Karim,other documentary,clermontferrand
I1603092,tt4901102,accidents blunders and calamities,New Zealand,Cunningham James,animation fiction,clermontferrand
I1603140,tt3874096,midland,United States,Bernsen Oliver,other fiction,clermontferrand
I1603219,tt4370308,darknet,United Kingdom,Marshall Tom,other fiction,clermontferrand
I1603515,tt5163186,lost village,Spain,Todria George,other fiction,clermontferrand
I1603576,tt4624312,behemoth or the game of god,Lesotho,Mosese Lemohang Jeremiah,experimental fiction,clermontferrand
I1603708,tt5615886,a gloria de fazer cinema em portugal,Portugal,Mozos Manuel,other documentary,clermontferrand
I1603802,tt5015160,h positive,United Kingdom,Paton Glenn,other fiction,clermontferrand
I1603921,tt5142310,a coat made dark,Ireland,Oshea Jack,animation fiction,clermontferrand
I1603970,tt5127924,polski,Cuba,Rojas Cuauhtemoc Rubn,other documentary,clermontferrand
I1604148,tt5047458,greener grass,United States,Briganti Paul,other fiction,clermontferrand
I1604169,tt5140076,keep going,South Korea,Kim Geon,other fiction,clermontferrand
I1604189,tt5034550,mil capas,Mexico,Fernndez Massieu Tess Anastasia,other fiction,clermontferrand
I1604200,tt4823988,homebodies,Australia,Warnock Yianni,other fiction,clermontferrand
I1604266,tt5493492,nias door,Taiwan,Lau Kek Huat,other fiction,clermontferrand
I1604305,tt5472464,la indiferencia del viento,Argentina,Guzman Ruben,other documentary,clermontferrand
I1604307,tt4790792,ernie biscuit,Australia,Elliot Adam,animation fiction,clermontferrand
I1604380,tt5134912,deer flower,United States,Kim Kangmin,animation fiction,clermontferrand
I1604458,tt4918936,raisa,Moldova,Cuzuioc Pavel,other fiction,clermontferrand
I1604462,tt11056414,la fin dhomre,Switzerland,Vargas Zahra,other documentary,clermontferrand
I1604491,tt4879946,subotika land of wonders,Switzerland,Volkart Peter,other documentary,clermontferrand
I1604504,tt5076438,boiler,South Korea,Lee Younga,other fiction,clermontferrand
I1604544,tt5738998,the light side,Azerbaijan,Abdoullayev Khayyam,other fiction,clermontferrand
I1604618,tt3824162,the pride of strathmoor,United States,Baldvin Einar,animation fiction,clermontferrand
I1604750,tt4433784,symbolic threats,Germany,Wermke Matthias,other documentary,clermontferrand
I1604784,tt4663912,die badewanne,Austria,Ellrich Tim,other fiction,clermontferrand
I1604831,tt8692502,no one gets out of here alive,Lebanon,Bashour Ramzi,other fiction,clermontferrand
I1604853,tt9589562,forastero,Colombia,Gaona Ivn D,other fiction,clermontferrand
I1604897,tt5012824,fata morgana,United States,Wen Amelie,other fiction,clermontferrand
I1604902,tt5281892,courber lchine,Switzerland,Benfradj Khadija,other fiction,clermontferrand
I1604923,tt5468122,panorama,Venezuela,Urreiztieta Virginia,other fiction,clermontferrand
I1604972,tt4603530,cokolwiek sie zdarzy kocham cie,Poland,Mytnik Justyna,other fiction,clermontferrand
I1605053,tt5267426,freeze,Singapore,Low Nelicia,other fiction,clermontferrand
I1605088,tt5992144,bow wow bow,South Korea,Fujitani Ayako,other fiction,clermontferrand
I1605100,tt5139810,har gaf sayfan,Egypt,El Bendary Sherif,other fiction,clermontferrand
I1605397,tt5356130,anay ny lalana,Madagascar,Fifaliana Nantenaina,other documentary,clermontferrand
I1605460,tt8403920,kasco,Iran,Ghasemi Mojtaba,other fiction,clermontferrand
I1605470,tt5844598,amazonas,Bolivia,Pieiro Carlos,other fiction,clermontferrand
I1605478,tt4806446,fuel to fire,United Kingdom,Mcmullen Sam,other fiction,clermontferrand
I1605485,tt5344390,the manliest man,India,Gulati Anuj,other fiction,clermontferrand
I1605508,tt4982454,seide,Kyrgyzstan,Osmonalieva Elnura,other fiction,clermontferrand
I1605611,tt4934960,change in the weather,Ireland,Crowley Muiris,other fiction,clermontferrand
I1605857,tt10767066,blast beat,United States,Arango Manchola Esteban,other fiction,clermontferrand
I1605935,tt6009338,redend and the factory plant,Netherlands,De Forest Bethany,animation fiction,clermontferrand
I1605967,tt4653670,the living need light the dead need music,Vietnam,Lucero Matt,other documentary,clermontferrand
I1700108,tt5576356,sit and watch,United Kingdom,Forbes Francisco,other documentary,clermontferrand
I1700324,tt5351164,a sunny day,China,Ying Liang,other fiction,clermontferrand
I1700414,tt5672008,coin boy,Taiwan,Li Chuanyang,other fiction,clermontferrand
I1700521,tt5645598,la canoa de ulises,Argentina,Fi Diego,other fiction,clermontferrand
I1700602,tt5622260,como yo te amo,Spain,Garcaruiz Rubio Fernando,other fiction,clermontferrand
I1700640,tt5361654,campo de viboras,Portugal,Alves Meira Cristle,other fiction,clermontferrand
I1700789,tt5139066,united interest,Germany,Weimann Tim,animation fiction,clermontferrand
I1701087,tt5785928,in the grass,United Kingdom,Stewart Rory Alexander,other fiction,clermontferrand
I1701298,tt9680676,squirrel island,United Kingdom,Goldsmith Astrid,animation fiction,clermontferrand
I1701992,tt6169644,big booom,Russia,Narimanov Marat,animation fiction,clermontferrand
I1701999,tt5133224,the spa,Australia,Goodfellow Will,other fiction,clermontferrand
I1702010,tt5577810,homework,Germany,Pinske Annika,other fiction,clermontferrand
I1702064,tt5041632,norte,Spain,Garca Javier,other fiction,clermontferrand
I1702104,tt5749224,happy end,Czechia,Saska Jan,animation fiction,clermontferrand
I1702204,tt6324176,cipka,Poland,Gasiorowska Renata,animation fiction,clermontferrand
I1702208,tt6324018,wyjde z siebie,Poland,Specht Karolina,animation fiction,clermontferrand
I1702293,tt6614606,sigismond sans images,Canada,Aurtenche Albric,other fiction,clermontferrand
I1702360,tt6068038,before love,Russia,Kovalyov Igor,animation fiction,clermontferrand
I1702831,tt6223852,deusa,Brazil,Callegari Bruna,other fiction,clermontferrand
I1702971,tt5473988,in kropsdam is iedereen gelukkig,Netherlands,Molter Joren,other fiction,clermontferrand
I1702989,tt5079084,bird dog,United States,Whalen Katrina,other fiction,clermontferrand
I1703100,tt5284234,bon voyage,Switzerland,Wilkins Marc Raymond,other fiction,clermontferrand
I1703208,tt9189452,blues with me,South Korea,Lee Hanjong,other fiction,clermontferrand
I1703284,tt5886854,the nest,United Kingdom,Jones Jamie,other fiction,clermontferrand
I1703415,tt6773426,the unnatural,Chile,Sanchez Marcos,animation fiction,clermontferrand
I1703430,tt7069890,como la primera vez,Colombia,Uribe Alzate Yennifer,other fiction,clermontferrand
I1703431,tt6136034,skewe renboog,South Africa,Steytler Wim,other fiction,clermontferrand
I1703432,tt9640530,killing klaus kinski,Colombia,Stathoulopoulos Spiros,other fiction,clermontferrand
I1703462,tt6555174,relaxatron 5000,United Kingdom,Brand Andrew,animation fiction,clermontferrand
I1703540,tt5921584,nocna ptica,Slovenia,Cadez Spela,animation fiction,clermontferrand
I1703695,tt5929386,green screen gringo,Netherlands,Dijkstra Douwe,experimental documentary,clermontferrand
I1703756,tt5940264,this far up,United Kingdom,Jones Morris Ewan,animation fiction,clermontferrand
I1703766,tt5444976,det sjunkne kloster,Denmark,Panduro Michael,other fiction,clermontferrand
I1703776,tt5526846,rakastan annaa,Finland,Rutanen Joonas,other fiction,clermontferrand
I1703874,tt5918984,the dockworkers dream,Portugal,Morrison Bill,experimental documentary,clermontferrand
I1703903,tt5801908,the law of averages,Canada,Rose Elizabeth,other fiction,clermontferrand
I1703950,tt5926890,dekalb elementary,United States,Van Dyk Reed,other fiction,clermontferrand
I1704092,tt6753898,kommittn,Sweden,Enger Gunhild,other fiction,clermontferrand
I1704143,tt5465776,jag var en vinnare,Sweden,Odell Jonas,animation documentary,clermontferrand
I1704387,tt6719834,genaro,Colombia,Reyes Jess,other fiction,clermontferrand
I1704593,tt5841114,and so we put goldfish in the pool,Japan,Nagahisa Makoto,other fiction,clermontferrand
I1704614,tt5351022,honey and old cheese,Morocco,El Idrissi Yassine,other fiction,clermontferrand
I1704641,tt6498258,wannabe,Austria,Lenz Jannis,other documentary,clermontferrand
I1704704,tt5717448,the world in your window,New Zealand,Mcintosh Zoe,other fiction,clermontferrand
I1704831,tt6286720,kung wala nang tulad natin,Philippines,Manacsa Shiela Anne Mae,other fiction,clermontferrand
I1704836,tt9145140,the drum,Singapore,Ler Jiyuan,other fiction,clermontferrand
I1704924,tt6341668,icebox,United States,Sawka Daniel,other fiction,clermontferrand
I1704948,tt3431210,the absence of eddy table,Norway,Spaans Rune,animation fiction,clermontferrand
I1705009,tt6912066,mattia sa volare,Italy,Porzio Alessandro,other fiction,clermontferrand
I1705188,tt6340250,the transfer,Germany,Grudsky Michael,other fiction,clermontferrand
I1705196,tt6409334,disco obu,India,Kishore Anand,other fiction,clermontferrand
I1705533,tt6350550,alan,Iran,Gandomkar Mostafa,other fiction,clermontferrand
I1705634,tt5791402,in white,Lebanon,Bdeir Dania,other fiction,clermontferrand
I1705644,tt7274592,ins holz,Switzerland,Schwingruber Ilic Corina,other documentary,clermontferrand
I1705682,tt7412638,une place dans lavion,Senegal,Sow Khadidiatou,other fiction,clermontferrand
I1705711,tt5579720,fizetos nap,Hungary,Bernth Szilrd,other fiction,clermontferrand
I1705851,tt9392110,estado itinerante,Brazil,Soares Ana Carolina,other fiction,clermontferrand
I1706212,tt5966266,welcome home allen,Australia,Kavanagh Andrew,other fiction,clermontferrand
I1706244,tt6413610,thought broadcasting,United Kingdom,Jordan Nick,experimental documentary,clermontferrand
idfnew10,tt2077694,antonio silvana 2,Italy,Simone Aleandri,other documentary,idfa
idfnew100,tt1945091,forerunners,South Africa,Simon Wood,other documentary,idfa
idfnew1001,tt4653186,a family affair,Netherlands,Tom Fassaert,other documentary,idfa
idfnew1006,tt4666618,a sinner in mecca,United States,Parvez Sharma,other documentary,idfa
idfnew1007,tt4684410,a syrian love story,United Kingdom,Sean Mcallister,other documentary,idfa
idfnew1009,tt4779518,a walnut tree,Pakistan,Ammar Aziz,other documentary,idfa
idfnew101,tt1975162,fortunate son,Canada,Tony Asimakopoulos,other documentary,idfa
idfnew1012,tt4619400,according to protocol,Netherlands,Annemarieke Graafmans,other documentary,idfa
idfnew1013,tt5478058,afghanistan night stories,Afghanistan,Alka Sadat,other documentary,idfa
idfnew1014,tt5152448,aida,Egypt,Maysoon Elmassry,other documentary,idfa
idfnew1015,tt5691536,alisa in warland,Poland,Alisa Kovalenko,other documentary,idfa
idfnew1017,tt6125802,american epic the big bang,United States,Bernard Macmahon,other documentary,idfa
idfnew1018,tt4504626,among the believers,United States,Hemal Trivedi,other documentary,idfa
idfnew1019,tt7522136,aracati,Brazil,Aline Portugal,other documentary,idfa
idfnew102,tt1671513,four horsemen,United Kingdom,Ross Ashcroft,other documentary,idfa
idfnew1020,tt7538806,arlette courage is a muscle,Switzerland,Florian Hoffmann,other documentary,idfa
idfnew1021,tt5142434,at home in the world,Denmark,Andreas Koefoed,other documentary,idfa
idfnew1022,tt4972122,atlan,Iran,Moein Karimoddini,other documentary,idfa
idfnew1023,tt4161298,austerlitz,France,Stan Neumann,other documentary,idfa
idfnew1024,tt4440520,banking nature,France,Sandrine Feydel,other documentary,idfa
idfnew1026,tt5280626,becoming zlatan,Sweden,Fredrik Gertten,other documentary,idfa
idfnew1027,tt4901304,behemoth,China,Liang Zhao,other documentary,idfa
idfnew1028,tt3518012,best of enemies,United States,Morgan Neville,other documentary,idfa
idfnew1029,tt4136148,beyond my grandfather allende,Mexico,Marcia Tambutti Allende,other documentary,idfa
idfnew103,tt2006869,the four year plan,United Kingdom,Mat Hodgson,other documentary,idfa
idfnew1030,tt0189390,big ben ben webster in europe,Netherlands,Johan Van Der Keuken,other documentary,idfa
idfnew1031,tt5106226,bird skin,Brazil,Clara Peltier,other documentary,idfa
idfnew1034,tt4290988,blood brothers,Portugal,Espirito Santo Marco,experimental documentary,idfa
idfnew1038,tt3983654,boxeadora,United States,Meg Smaker,other documentary,idfa
idfnew1039,tt0372806,bright leaves,United States,Ross Mcelwee,other documentary,idfa
idfnew104,tt2147287,fragments of palestine,Germany,Marie Caspari,other documentary,idfa
idfnew1040,tt4834764,call me marianna,Poland,Karolina Bielawska,other documentary,idfa
idfnew1041,tt4827262,calling ukraine,Netherlands,Jean Counet,other documentary,idfa
idfnew1042,tt5353138,cambridge,Bulgaria,Eldora Traykova,other documentary,idfa
idfnew1045,tt4126304,cartel land,United States,Matthew Heineman,other documentary,idfa
idfnew1046,tt5148778,cecilia,India,Pankaj Johar,other documentary,idfa
idfnew1048,tt9624084,chechen,Russia,Beata Bubenets,other documentary,idfa
idfnew1049,tt4790854,checks and balances,Algeria,Malek Bensmal,other documentary,idfa
idfnew105,tt2537350,frayland,Uruguay,Ramiro Ozer Ami,other documentary,idfa
idfnew1050,tt5073738,chemsex,United Kingdom,William Fairman,other documentary,idfa
idfnew1051,tt5140556,chinese verses,China,Feiyue Wu,other documentary,idfa
idfnew1053,tt4815426,claude lanzmann spectres of the shoah,Canada,Adam Benzine,other documentary,idfa
